Freq.	V(vo)
2.00447202736460e+005	(1.37760758630016e+001,8.85164609179157e+001)
2.00909281260816e+005	(1.37559759559816e+001,8.84904844594973e+001)
2.01372424986182e+005	(1.37358742460471e+001,8.84645006123446e+001)
2.01836636368099e+005	(1.37157707311701e+001,8.84385092498739e+001)
2.02301917867770e+005	(1.36956654092869e+001,8.84125102454901e+001)
2.02768271952071e+005	(1.36755582782980e+001,8.83865034725863e+001)
2.03235701093565e+005	(1.36554493360677e+001,8.83604888045437e+001)
2.03704207770514e+005	(1.36353385804245e+001,8.83344661147315e+001)
2.04173794466895e+005	(1.36152260091610e+001,8.83084352765065e+001)
2.04644463672410e+005	(1.35951116200337e+001,8.82823961632134e+001)
2.05116217882499e+005	(1.35749954107629e+001,8.82563486481840e+001)
2.05589059598356e+005	(1.35548773790329e+001,8.82302926047376e+001)
2.06062991326942e+005	(1.35347575224919e+001,8.82042279061805e+001)
2.06538015580994e+005	(1.35146358387520e+001,8.81781544258062e+001)
2.07014134879046e+005	(1.34945123253888e+001,8.81520720368947e+001)
2.07491351745432e+005	(1.34743869799420e+001,8.81259806127127e+001)
2.07969668710311e+005	(1.34542597999146e+001,8.80998800265137e+001)
2.08449088309670e+005	(1.34341307827737e+001,8.80737701515373e+001)
2.08929613085345e+005	(1.34139999259497e+001,8.80476508610092e+001)
2.09411245585030e+005	(1.33938672268368e+001,8.80215220281413e+001)
2.09893988362293e+005	(1.33737326827925e+001,8.79953835261314e+001)
2.10377843976588e+005	(1.33535962911381e+001,8.79692352281632e+001)
2.10862814993269e+005	(1.33334580491580e+001,8.79430770074055e+001)
2.11348903983605e+005	(1.33133179541005e+001,8.79169087370132e+001)
2.11836113524790e+005	(1.32931760031768e+001,8.78907302901260e+001)
2.12324446199962e+005	(1.32730321935617e+001,8.78645415398690e+001)
2.12813904598211e+005	(1.32528865223931e+001,8.78383423593524e+001)
2.13304491314597e+005	(1.32327389867723e+001,8.78121326216712e+001)
2.13796208950162e+005	(1.32125895837638e+001,8.77859121999051e+001)
2.14289060111945e+005	(1.31924383103950e+001,8.77596809671186e+001)
2.14783047412992e+005	(1.31722851636567e+001,8.77334387963604e+001)
2.15278173472376e+005	(1.31521301405025e+001,8.77071855606640e+001)
2.15774440915205e+005	(1.31319732378492e+001,8.76809211330467e+001)
2.16271852372641e+005	(1.31118144525765e+001,8.76546453865102e+001)
2.16770410481908e+005	(1.30916537815268e+001,8.76283581940399e+001)
2.17270117886313e+005	(1.30714912215057e+001,8.76020594286053e+001)
2.17770977235254e+005	(1.30513267692812e+001,8.75757489631596e+001)
2.18272991184238e+005	(1.30311604215844e+001,8.75494266706393e+001)
2.18776162394893e+005	(1.30109921751090e+001,8.75230924239648e+001)
2.19280493534982e+005	(1.29908220265112e+001,8.74967460960396e+001)
2.19785987278420e+005	(1.29706499724099e+001,8.74703875597505e+001)
2.20292646305283e+005	(1.29504760093865e+001,8.74440166879675e+001)
2.20800473301827e+005	(1.29303001339851e+001,8.74176333535436e+001)
2.21309470960501e+005	(1.29101223427118e+001,8.73912374293146e+001)
2.21819641979959e+005	(1.28899426320355e+001,8.73648287880991e+001)
2.22330989065077e+005	(1.28697609983872e+001,8.73384073026986e+001)
2.22843514926967e+005	(1.28495774381601e+001,8.73119728458970e+001)
2.23357222282989e+005	(1.28293919477099e+001,8.72855252904607e+001)
2.23872113856770e+005	(1.28092045233540e+001,8.72590645091386e+001)
2.24388192378213e+005	(1.27890151613724e+001,8.72325903746617e+001)
2.24905460583514e+005	(1.27688238580067e+001,8.72061027597433e+001)
2.25423921215179e+005	(1.27486306094607e+001,8.71796015370787e+001)
2.25943577022033e+005	(1.27284354119001e+001,8.71530865793454e+001)
2.26464430759241e+005	(1.27082382614524e+001,8.71265577592025e+001)
2.26986485188317e+005	(1.26880391542069e+001,8.71000149492912e+001)
2.27509743077142e+005	(1.26678380862146e+001,8.70734580222342e+001)
2.28034207199977e+005	(1.26476350534883e+001,8.70468868506360e+001)
2.28559880337478e+005	(1.26274300520022e+001,8.70203013070825e+001)
2.29086765276712e+005	(1.26072230776922e+001,8.69937012641413e+001)
2.29614864811171e+005	(1.25870141264556e+001,8.69670865943611e+001)
2.30144181740785e+005	(1.25668031941513e+001,8.69404571702722e+001)
2.30674718871941e+005	(1.25465902765993e+001,8.69138128643861e+001)
2.31206479017493e+005	(1.25263753695810e+001,8.68871535491952e+001)
2.31739464996782e+005	(1.25061584688389e+001,8.68604790971734e+001)
2.32273679635644e+005	(1.24859395700770e+001,8.68337893807753e+001)
2.32809125766434e+005	(1.24657186689599e+001,8.68070842724368e+001)
2.33345806228034e+005	(1.24454957611137e+001,8.67803636445744e+001)
2.33883723865869e+005	(1.24252708421251e+001,8.67536273695856e+001)
2.34422881531925e+005	(1.24050439075418e+001,8.67268753198487e+001)
2.34963282084763e+005	(1.23848149528723e+001,8.67001073677227e+001)
2.35504928389534e+005	(1.23645839735860e+001,8.66733233855473e+001)
2.36047823317990e+005	(1.23443509651127e+001,8.66465232456429e+001)
2.36591969748508e+005	(1.23241159228429e+001,8.66197068203104e+001)
2.37137370566098e+005	(1.23038788421279e+001,8.65928739818311e+001)
2.37684028662420e+005	(1.22836397182790e+001,8.65660246024672e+001)
2.38231946935801e+005	(1.22633985465683e+001,8.65391585544609e+001)
2.38781128291249e+005	(1.22431553222279e+001,8.65122757100351e+001)
2.39331575640470e+005	(1.22229100404504e+001,8.64853759413931e+001)
2.39883291901880e+005	(1.22026626963884e+001,8.64584591207184e+001)
2.40436280000624e+005	(1.21824132851545e+001,8.64315251201748e+001)
2.40990542868590e+005	(1.21621618018217e+001,8.64045738119066e+001)
2.41546083444425e+005	(1.21419082414226e+001,8.63776050680381e+001)
2.42102904673548e+005	(1.21216525989497e+001,8.63506187606742e+001)
2.42661009508172e+005	(1.21013948693554e+001,8.63236147618997e+001)
2.43220400907312e+005	(1.20811350475518e+001,8.62965929437797e+001)
2.43781081836805e+005	(1.20608731284106e+001,8.62695531783596e+001)
2.44343055269327e+005	(1.20406091067630e+001,8.62424953376649e+001)
2.44906324184404e+005	(1.20203429773998e+001,8.62154192937013e+001)
2.45470891568433e+005	(1.20000747350710e+001,8.61883249184547e+001)
2.46036760414692e+005	(1.19798043744863e+001,8.61612120838910e+001)
2.46603933723363e+005	(1.19595318903141e+001,8.61340806619566e+001)
2.47172414501542e+005	(1.19392572771825e+001,8.61069305245779e+001)
2.47742205763257e+005	(1.19189805296782e+001,8.60797615436613e+001)
2.48313310529486e+005	(1.18987016423472e+001,8.60525735910938e+001)
2.48885731828167e+005	(1.18784206096943e+001,8.60253665387422e+001)
2.49459472694224e+005	(1.18581374261832e+001,8.59981402584538e+001)
2.50034536169571e+005	(1.18378520862362e+001,8.59708946220560e+001)
2.50610925303139e+005	(1.18175645842343e+001,8.59436295013564e+001)
2.51188643150886e+005	(1.17972749145172e+001,8.59163447681432e+001)
2.51767692775813e+005	(1.17769830713830e+001,8.58890402941847e+001)
2.52348077247985e+005	(1.17566890490882e+001,8.58617159512294e+001)
2.52929799644542e+005	(1.17363928418475e+001,8.58343716110065e+001)
2.53512863049718e+005	(1.17160944438340e+001,8.58070071452253e+001)
2.54097270554857e+005	(1.16957938491790e+001,8.57796224255758e+001)
2.54683025258431e+005	(1.16754910519716e+001,8.57522173237285e+001)
2.55270130266051e+005	(1.16551860462590e+001,8.57247917113342e+001)
2.55858588690491e+005	(1.16348788260463e+001,8.56973454600247e+001)
2.56448403651698e+005	(1.16145693852964e+001,8.56698784414121e+001)
2.57039578276812e+005	(1.15942577179298e+001,8.56423905270893e+001)
2.57632115700183e+005	(1.15739438178246e+001,8.56148815886302e+001)
2.58226019063385e+005	(1.15536276788165e+001,8.55873514975893e+001)
2.58821291515234e+005	(1.15333092946986e+001,8.55598001255021e+001)
2.59417936211807e+005	(1.15129886592213e+001,8.55322273438850e+001)
2.60015956316452e+005	(1.14926657660922e+001,8.55046330242355e+001)
2.60615354999814e+005	(1.14723406089762e+001,8.54770170380323e+001)
2.61216135439845e+005	(1.14520131814950e+001,8.54493792567354e+001)
2.61818300821823e+005	(1.14316834772275e+001,8.54217195517857e+001)
2.62421854338368e+005	(1.14113514897092e+001,8.53940377946060e+001)
2.63026799189462e+005	(1.13910172124327e+001,8.53663338566002e+001)
2.63633138582462e+005	(1.13706806388469e+001,8.53386076091539e+001)
2.64240875732118e+005	(1.13503417623575e+001,8.53108589236345e+001)
2.64850013860593e+005	(1.13300005763267e+001,8.52830876713910e+001)
2.65460556197477e+005	(1.13096570740728e+001,8.52552937237545e+001)
2.66072505979804e+005	(1.12893112488708e+001,8.52274769520378e+001)
2.66685866452071e+005	(1.12689630939514e+001,8.51996372275361e+001)
2.67300640866254e+005	(1.12486126025019e+001,8.51717744215267e+001)
2.67916832481826e+005	(1.12282597676651e+001,8.51438884052693e+001)
2.68534444565773e+005	(1.12079045825399e+001,8.51159790500061e+001)
2.69153480392614e+005	(1.11875470401811e+001,8.50880462269618e+001)
2.69773943244414e+005	(1.11671871335989e+001,8.50600898073440e+001)
2.70395836410806e+005	(1.11468248557592e+001,8.50321096623432e+001)
2.71019163189006e+005	(1.11264601995836e+001,8.50041056631327e+001)
2.71643926883829e+005	(1.11060931579487e+001,8.49760776808694e+001)
2.72270130807712e+005	(1.10857237236865e+001,8.49480255866929e+001)
2.72897778280725e+005	(1.10653518895843e+001,8.49199492517270e+001)
2.73526872630592e+005	(1.10449776483843e+001,8.48918485470786e+001)
2.74157417192709e+005	(1.10246009927837e+001,8.48637233438388e+001)
2.74789415310160e+005	(1.10042219154346e+001,8.48355735130822e+001)
2.75422870333737e+005	(1.09838404089438e+001,8.48073989258680e+001)
2.76057785621954e+005	(1.09634564658727e+001,8.47791994532396e+001)
2.76694164541071e+005	(1.09430700787373e+001,8.47509749662246e+001)
2.77332010465103e+005	(1.09226812400081e+001,8.47227253358358e+001)
2.77971326775848e+005	(1.09022899421097e+001,8.46944504330704e+001)
2.78612116862896e+005	(1.08818961774210e+001,8.46661501289110e+001)
2.79254384123653e+005	(1.08614999382751e+001,8.46378242943252e+001)
2.79898131963355e+005	(1.08411012169590e+001,8.46094728002663e+001)
2.80543363795090e+005	(1.08207000057136e+001,8.45810955176730e+001)
2.81190083039812e+005	(1.08002962967335e+001,8.45526923174702e+001)
2.81838293126363e+005	(1.07798900821672e+001,8.45242630705686e+001)
2.82487997491488e+005	(1.07594813541163e+001,8.44958076478654e+001)
2.83139199579855e+005	(1.07390701046364e+001,8.44673259202443e+001)
2.83791902844073e+005	(1.07186563257360e+001,8.44388177585757e+001)
2.84446110744709e+005	(1.06982400093769e+001,8.44102830337170e+001)
2.85101826750308e+005	(1.06778211474742e+001,8.43817216165129e+001)
2.85759054337411e+005	(1.06573997318957e+001,8.43531333777957e+001)
2.86417796990575e+005	(1.06369757544623e+001,8.43245181883851e+001)
2.87078058202385e+005	(1.06165492069475e+001,8.42958759190890e+001)
2.87739841473483e+005	(1.05961200810775e+001,8.42672064407035e+001)
2.88403150312577e+005	(1.05756883685311e+001,8.42385096240132e+001)
2.89067988236463e+005	(1.05552540609395e+001,8.42097853397915e+001)
2.89734358770048e+005	(1.05348171498860e+001,8.41810334588007e+001)
2.90402265446360e+005	(1.05143776269063e+001,8.41522538517925e+001)
2.91071711806576e+005	(1.04939354834880e+001,8.41234463895082e+001)
2.91742701400032e+005	(1.04734907110709e+001,8.40946109426790e+001)
2.92415237784248e+005	(1.04530433010462e+001,8.40657473820261e+001)
2.93089324524947e+005	(1.04325932447573e+001,8.40368555782613e+001)
2.93764965196067e+005	(1.04121405334989e+001,8.40079354020873e+001)
2.94442163379790e+005	(1.03916851585170e+001,8.39789867241975e+001)
2.95120922666552e+005	(1.03712271110095e+001,8.39500094152771e+001)
2.95801246655068e+005	(1.03507663821248e+001,8.39210033460026e+001)
2.96483138952348e+005	(1.03303029629631e+001,8.38919683870427e+001)
2.97166603173716e+005	(1.03098368445751e+001,8.38629044090586e+001)
2.97851642942832e+005	(1.02893680179627e+001,8.38338112827038e+001)
2.98538261891709e+005	(1.02688964740782e+001,8.38046888786252e+001)
2.99226463660731e+005	(1.02484222038248e+001,8.37755370674628e+001)
2.99916251898677e+005	(1.02279451980561e+001,8.37463557198504e+001)
3.00607630262735e+005	(1.02074654475760e+001,8.37171447064158e+001)
3.01300602418524e+005	(1.01869829431387e+001,8.36879038977813e+001)
3.01995172040113e+005	(1.01664976754486e+001,8.36586331645638e+001)
3.02691342810042e+005	(1.01460096351601e+001,8.36293323773755e+001)
3.03389118419338e+005	(1.01255188128772e+001,8.36000014068242e+001)
3.04088502567539e+005	(1.01050251991540e+001,8.35706401235133e+001)
3.04789498962709e+005	(1.00845287844940e+001,8.35412483980428e+001)
3.05492111321462e+005	(1.00640295593503e+001,8.35118261010092e+001)
3.06196343368978e+005	(1.00435275141254e+001,8.34823731030060e+001)
3.06902198839026e+005	(1.00230226391708e+001,8.34528892746244e+001)
3.07609681473981e+005	(1.00025149247874e+001,8.34233744864534e+001)
3.08318795024845e+005	(9.98200436122501e+000,8.33938286090802e+001)
3.09029543251269e+005	(9.96149093868214e+000,8.33642515130907e+001)
3.09741929921567e+005	(9.94097464730618e+000,8.33346430690701e+001)
3.10455958812745e+005	(9.92045547719309e+000,8.33050031476032e+001)
3.11171633710511e+005	(9.89993341838726e+000,8.32753316192745e+001)
3.11888958409302e+005	(9.87940846088145e+000,8.32456283546694e+001)
3.12607936712304e+005	(9.85888059461661e+000,8.32158932243737e+001)
3.13328572431467e+005	(9.83834980948174e+000,8.31861260989750e+001)
3.14050869387530e+005	(9.81781609531385e+000,8.31563268490625e+001)
3.14774831410039e+005	(9.79727944189771e+000,8.31264953452277e+001)
3.15500462337370e+005	(9.77673983896576e+000,8.30966314580649e+001)
3.16227766016745e+005	(9.75619727619803e+000,8.30667350581717e+001)
3.16956746304256e+005	(9.73565174322193e+000,8.30368060161492e+001)
3.17687407064884e+005	(9.71510322961216e+000,8.30068442026029e+001)
3.18419752172519e+005	(9.69455172489057e+000,8.29768494881430e+001)
3.19153785509983e+005	(9.67399721852602e+000,8.29468217433849e+001)
3.19889510969046e+005	(9.65343969993424e+000,8.29167608389497e+001)
3.20626932450452e+005	(9.63287915847772e+000,8.28866666454647e+001)
3.21366053863937e+005	(9.61231558346555e+000,8.28565390335640e+001)
3.22106879128249e+005	(9.59174896415327e+000,8.28263778738892e+001)
3.22849412171169e+005	(9.57117928974281e+000,8.27961830370893e+001)
3.23593656929533e+005	(9.55060654938224e+000,8.27659543938220e+001)
3.24339617349254e+005	(9.53003073216574e+000,8.27356918147539e+001)
3.25087297385339e+005	(9.50945182713338e+000,8.27053951705608e+001)
3.25836701001913e+005	(9.48886982327105e+000,8.26750643319290e+001)
3.26587832172240e+005	(9.46828470951028e+000,8.26446991695550e+001)
3.27340694878742e+005	(9.44769647472810e+000,8.26142995541466e+001)
3.28095293113023e+005	(9.42710510774694e+000,8.25838653564235e+001)
3.28851630875886e+005	(9.40651059733445e+000,8.25533964471174e+001)
3.29609712177361e+005	(9.38591293220339e+000,8.25228926969734e+001)
3.30369541036718e+005	(9.36531210101145e+000,8.24923539767498e+001)
3.31131121482494e+005	(9.34470809236118e+000,8.24617801572192e+001)
3.31894457552513e+005	(9.32410089479980e+000,8.24311711091690e+001)
3.32659553293907e+005	(9.30349049681903e+000,8.24005267034017e+001)
3.33426412763137e+005	(9.28287688685502e+000,8.23698468107363e+001)
3.34195040026016e+005	(9.26226005328821e+000,8.23391313020080e+001)
3.34965439157729e+005	(9.24163998444308e+000,8.23083800480696e+001)
3.35737614242856e+005	(9.22101666858813e+000,8.22775929197917e+001)
3.36511569375392e+005	(9.20039009393571e+000,8.22467697880635e+001)
3.37287308658770e+005	(9.17976024864182e+000,8.22159105237936e+001)
3.38064836205882e+005	(9.15912712080604e+000,8.21850149979104e+001)
3.38844156139103e+005	(9.13849069847135e+000,8.21540830813629e+001)
3.39625272590308e+005	(9.11785096962396e+000,8.21231146451216e+001)
3.40408189700901e+005	(9.09720792219326e+000,8.20921095601787e+001)
3.41192911621828e+005	(9.07656154405155e+000,8.20610676975494e+001)
3.41979442513608e+005	(9.05591182301403e+000,8.20299889282721e+001)
3.42767786546349e+005	(9.03525874683854e+000,8.19988731234093e+001)
3.43557947899773e+005	(9.01460230322550e+000,8.19677201540486e+001)
3.44349930763237e+005	(8.99394247981769e+000,8.19365298913028e+001)
3.45143739335755e+005	(8.97327926420018e+000,8.19053022063113e+001)
3.45939377826020e+005	(8.95261264390013e+000,8.18740369702403e+001)
3.46736850452429e+005	(8.93194260638669e+000,8.18427340542841e+001)
3.47536161443103e+005	(8.91126913907079e+000,8.18113933296654e+001)
3.48337315035909e+005	(8.89059222930509e+000,8.17800146676360e+001)
3.49140315478483e+005	(8.86991186438372e+000,8.17485979394783e+001)
3.49945167028254e+005	(8.84922803154224e+000,8.17171430165052e+001)
3.50751873952464e+005	(8.82854071795742e+000,8.16856497700614e+001)
3.51560440528194e+005	(8.80784991074713e+000,8.16541180715241e+001)
3.52370871042383e+005	(8.78715559697017e+000,8.16225477923036e+001)
3.53183169791853e+005	(8.76645776362615e+000,8.15909388038446e+001)
3.53997341083330e+005	(8.74575639765533e+000,8.15592909776265e+001)
3.54813389233471e+005	(8.72505148593846e+000,8.15276041851645e+001)
3.55631318568880e+005	(8.70434301529666e+000,8.14958782980104e+001)
3.56451133426139e+005	(8.68363097249123e+000,8.14641131877534e+001)
3.57272838151823e+005	(8.66291534422355e+000,8.14323087260209e+001)
3.58096437102530e+005	(8.64219611713491e+000,8.14004647844796e+001)
3.58921934644899e+005	(8.62147327780635e+000,8.13685812348361e+001)
3.59749335155636e+005	(8.60074681275853e+000,8.13366579488380e+001)
3.60578643021536e+005	(8.58001670845158e+000,8.13046947982744e+001)
3.61409862639506e+005	(8.55928295128494e+000,8.12726916549775e+001)
3.62242998416591e+005	(8.53854552759722e+000,8.12406483908226e+001)
3.63078054769994e+005	(8.51780442366605e+000,8.12085648777299e+001)
3.63915036127099e+005	(8.49705962570792e+000,8.11764409876648e+001)
3.64753946925500e+005	(8.47631111987805e+000,8.11442765926389e+001)
3.65594791613017e+005	(8.45555889227023e+000,8.11120715647113e+001)
3.66437574647725e+005	(8.43480292891666e+000,8.10798257759891e+001)
3.67282300497976e+005	(8.41404321578784e+000,8.10475390986288e+001)
3.68128973642422e+005	(8.39327973879236e+000,8.10152114048369e+001)
3.68977598570041e+005	(8.37251248377678e+000,8.09828425668708e+001)
3.69828179780157e+005	(8.35174143652551e+000,8.09504324570402e+001)
3.70680721782466e+005	(8.33096658276062e+000,8.09179809477079e+001)
3.71535229097062e+005	(8.31018790814170e+000,8.08854879112905e+001)
3.72391706254458e+005	(8.28940539826569e+000,8.08529532202598e+001)
3.73250157795610e+005	(8.26861903866679e+000,8.08203767471438e+001)
3.74110588271942e+005	(8.24782881481625e+000,8.07877583645274e+001)
3.74973002245372e+005	(8.22703471212224e+000,8.07550979450535e+001)
3.75837404288333e+005	(8.20623671592971e+000,8.07223953614245e+001)
3.76703798983797e+005	(8.18543481152021e+000,8.06896504864028e+001)
3.77572190925304e+005	(8.16462898411177e+000,8.06568631928120e+001)
3.78442584716981e+005	(8.14381921885875e+000,8.06240333535383e+001)
3.79314984973569e+005	(8.12300550085165e+000,8.05911608415309e+001)
3.80189396320448e+005	(8.10218781511703e+000,8.05582455298039e+001)
3.81065823393660e+005	(8.08136614661726e+000,8.05252872914367e+001)
3.81944270839933e+005	(8.06054048025048e+000,8.04922859995756e+001)
3.82824743316709e+005	(8.03971080085035e+000,8.04592415274344e+001)
3.83707245492165e+005	(8.01887709318596e+000,8.04261537482962e+001)
3.84591782045239e+005	(7.99803934196169e+000,8.03930225355138e+001)
3.85478357665657e+005	(7.97719753181699e+000,8.03598477625114e+001)
3.86366977053954e+005	(7.95635164732629e+000,8.03266293027853e+001)
3.87257644921502e+005	(7.93550167299886e+000,8.02933670299058e+001)
3.88150365990533e+005	(7.91464759327856e+000,8.02600608175172e+001)
3.89045144994165e+005	(7.89378939254384e+000,8.02267105393401e+001)
3.89941986676427e+005	(7.87292705510745e+000,8.01933160691719e+001)
3.90840895792286e+005	(7.85206056521638e+000,8.01598772808885e+001)
3.91741877107666e+005	(7.83118990705168e+000,8.01263940484447e+001)
3.92644935399483e+005	(7.81031506472828e+000,8.00928662458766e+001)
3.93550075455660e+005	(7.78943602229491e+000,8.00592937473016e+001)
3.94457302075161e+005	(7.76855276373387e+000,8.00256764269205e+001)
3.95366620068010e+005	(7.74766527296094e+000,7.99920141590184e+001)
3.96278034255321e+005	(7.72677353382520e+000,7.99583068179659e+001)
3.97191549469322e+005	(7.70587753010889e+000,7.99245542782206e+001)
3.98107170553379e+005	(7.68497724552725e+000,7.98907564143281e+001)
3.99024902362023e+005	(7.66407266372842e+000,7.98569131009234e+001)
3.99944749760978e+005	(7.64316376829318e+000,7.98230242127325e+001)
4.00866717627183e+005	(7.62225054273492e+000,7.97890896245730e+001)
4.01790810848820e+005	(7.60133297049944e+000,7.97551092113560e+001)
4.02717034325339e+005	(7.58041103496478e+000,7.97210828480874e+001)
4.03645392967485e+005	(7.55948471944110e+000,7.96870104098688e+001)
4.04575891697322e+005	(7.53855400717053e+000,7.96528917718993e+001)
4.05508535448263e+005	(7.51761888132703e+000,7.96187268094768e+001)
4.06443329165092e+005	(7.49667932501620e+000,7.95845153979988e+001)
4.07380277803991e+005	(7.47573532127517e+000,7.95502574129646e+001)
4.08319386332570e+005	(7.45478685307242e+000,7.95159527299761e+001)
4.09260659729889e+005	(7.43383390330771e+000,7.94816012247397e+001)
4.10204102986484e+005	(7.41287645481183e+000,7.94472027730668e+001)
4.11149721104399e+005	(7.39191449034651e+000,7.94127572508765e+001)
4.12097519097207e+005	(7.37094799260427e+000,7.93782645341958e+001)
4.13047501990038e+005	(7.34997694420826e+000,7.93437244991617e+001)
4.13999674819607e+005	(7.32900132771210e+000,7.93091370220227e+001)
4.14954042634239e+005	(7.30802112559980e+000,7.92745019791399e+001)
4.15910610493898e+005	(7.28703632028552e+000,7.92398192469886e+001)
4.16869383470211e+005	(7.26604689411349e+000,7.92050887021599e+001)
4.17830366646497e+005	(7.24505282935785e+000,7.91703102213621e+001)
4.18793565117793e+005	(7.22405410822249e+000,7.91354836814221e+001)
4.19758983990882e+005	(7.20305071284092e+000,7.91006089592871e+001)
4.20726628384318e+005	(7.18204262527613e+000,7.90656859320259e+001)
4.21696503428456e+005	(7.16102982752043e+000,7.90307144768308e+001)
4.22668614265476e+005	(7.14001230149530e+000,7.89956944710186e+001)
4.23642966049414e+005	(7.11899002905129e+000,7.89606257920325e+001)
4.24619563946186e+005	(7.09796299196783e+000,7.89255083174439e+001)
4.25598413133616e+005	(7.07693117195309e+000,7.88903419249532e+001)
4.26579518801465e+005	(7.05589455064388e+000,7.88551264923923e+001)
4.27562886151458e+005	(7.03485310960548e+000,7.88198618977255e+001)
4.28548520397311e+005	(7.01380683033146e+000,7.87845480190515e+001)
4.29536426764758e+005	(6.99275569424363e+000,7.87491847346047e+001)
4.30526610491582e+005	(6.97169968269181e+000,7.87137719227571e+001)
4.31519076827636e+005	(6.95063877695373e+000,7.86783094620200e+001)
4.32513831034879e+005	(6.92957295823492e+000,7.86427972310453e+001)
4.33510878387399e+005	(6.90850220766849e+000,7.86072351086274e+001)
4.34510224171441e+005	(6.88742650631508e+000,7.85716229737049e+001)
4.35511873685438e+005	(6.86634583516265e+000,7.85359607053621e+001)
4.36515832240035e+005	(6.84526017512639e+000,7.85002481828308e+001)
4.37522105158121e+005	(6.82416950704857e+000,7.84644852854922e+001)
4.38530697774854e+005	(6.80307381169839e+000,7.84286718928782e+001)
4.39541615437692e+005	(6.78197306977182e+000,7.83928078846734e+001)
4.40554863506421e+005	(6.76086726189156e+000,7.83568931407170e+001)
4.41570447353180e+005	(6.73975636860679e+000,7.83209275410041e+001)
4.42588372362494e+005	(6.71864037039312e+000,7.82849109656877e+001)
4.43608643931299e+005	(6.69751924765239e+000,7.82488432950807e+001)
4.44631267468975e+005	(6.67639298071257e+000,7.82127244096574e+001)
4.45656248397369e+005	(6.65526154982767e+000,7.81765541900551e+001)
4.46683592150829e+005	(6.63412493517750e+000,7.81403325170764e+001)
4.47713304176228e+005	(6.61298311686765e+000,7.81040592716909e+001)
4.48745389932997e+005	(6.59183607492926e+000,7.80677343350366e+001)
4.49779854893153e+005	(6.57068378931901e+000,7.80313575884223e+001)
4.50816704541324e+005	(6.54952623991884e+000,7.79949289133292e+001)
4.51855944374786e+005	(6.52836340653595e+000,7.79584481914126e+001)
4.52897579903484e+005	(6.50719526890260e+000,7.79219153045041e+001)
4.53941616650066e+005	(6.48602180667601e+000,7.78853301346133e+001)
4.54988060149912e+005	(6.46484299943823e+000,7.78486925639298e+001)
4.56036915951159e+005	(6.44365882669599e+000,7.78120024748251e+001)
4.57088189614737e+005	(6.42246926788061e+000,7.77752597498542e+001)
4.58141886714395e+005	(6.40127430234784e+000,7.77384642717582e+001)
4.59198012836730e+005	(6.38007390937779e+000,7.77016159234655e+001)
4.60256573581217e+005	(6.35886806817473e+000,7.76647145880945e+001)
4.61317574560240e+005	(6.33765675786700e+000,7.76277601489549e+001)
4.62381021399121e+005	(6.31643995750695e+000,7.75907524895500e+001)
4.63446919736148e+005	(6.29521764607071e+000,7.75536914935789e+001)
4.64515275222609e+005	(6.27398980245814e+000,7.75165770449379e+001)
4.65586093522818e+005	(6.25275640549268e+000,7.74794090277233e+001)
4.66659380314148e+005	(6.23151743392128e+000,7.74421873262328e+001)
4.67735141287057e+005	(6.21027286641421e+000,7.74049118249678e+001)
4.68813382145124e+005	(6.18902268156498e+000,7.73675824086355e+001)
4.69894108605073e+005	(6.16776685789024e+000,7.73301989621507e+001)
4.70977326396811e+005	(6.14650537382964e+000,7.72927613706383e+001)
4.72063041263448e+005	(6.12523820774571e+000,7.72552695194350e+001)
4.73151258961337e+005	(6.10396533792378e+000,7.72177232940917e+001)
4.74241985260101e+005	(6.08268674257182e+000,7.71801225803753e+001)
4.75335225942662e+005	(6.06140239982038e+000,7.71424672642712e+001)
4.76430986805272e+005	(6.04011228772242e+000,7.71047572319851e+001)
4.77529273657546e+005	(6.01881638425326e+000,7.70669923699453e+001)
4.78630092322494e+005	(5.99751466731045e+000,7.70291725648050e+001)
4.79733448636544e+005	(5.97620711471361e+000,7.69912977034442e+001)
4.80839348449583e+005	(5.95489370420443e+000,7.69533676729721e+001)
4.81947797624982e+005	(5.93357441344644e+000,7.69153823607291e+001)
4.83058802039626e+005	(5.91224922002503e+000,7.68773416542893e+001)
4.84172367583953e+005	(5.89091810144723e+000,7.68392454414625e+001)
4.85288500161974e+005	(5.86958103514171e+000,7.68010936102963e+001)
4.86407205691314e+005	(5.84823799845857e+000,7.67628860490789e+001)
4.87528490103239e+005	(5.82688896866937e+000,7.67246226463408e+001)
4.88652359342686e+005	(5.80553392296689e+000,7.66863032908573e+001)
4.89778819368298e+005	(5.78417283846514e+000,7.66479278716506e+001)
4.90907876152454e+005	(5.76280569219923e+000,7.66094962779927e+001)
4.92039535681302e+005	(5.74143246112524e+000,7.65710083994068e+001)
4.93173803954786e+005	(5.72005312212017e+000,7.65324641256705e+001)
4.94310686986686e+005	(5.69866765198181e+000,7.64938633468174e+001)
4.95450190804640e+005	(5.67727602742869e+000,7.64552059531401e+001)
4.96592321450186e+005	(5.65587822509997e+000,7.64164918351918e+001)
4.97737084978785e+005	(5.63447422155529e+000,7.63777208837897e+001)
4.98884487459861e+005	(5.61306399327480e+000,7.63388929900162e+001)
5.00034534976827e+005	(5.59164751665897e+000,7.63000080452223e+001)
5.01187233627120e+005	(5.57022476802855e+000,7.62610659410295e+001)
